0	1062	4
14	1023	2
28	978	3
42	976	4
56	942	2
70	1028	2
84	1002	3
98	980	1
112	986	1
126	978	4
140	1019	3
154	1003	3
168	958	2
182	994	2
196	1023	4
210	1011	2
224	998	2
238	991	4
252	955	2
266	983	2
280	995	3
294	935	3
308	1019	3
322	953	2
336	1016	2
350	981	2
364	1055	3
378	980	1
392	1047	3
406	956	0
420	1022	3
434	1049	1
448	997	4
462	956	2
476	1023	0
490	977	3
504	1011	4
518	1022	0
532	1007	4
546	1002	3
560	949	3
574	1009	2
588	971	2
602	993	2
616	1044	4
630	929	3
644	956	1
658	1050	3
672	988	4
686	1033	2
700	988	3
714	1032	1
728	994	4
742	1024	1
756	1025	2
770	976	3
784	1037	3
798	984	2
812	971	2
826	1005	2
840	1002	1
854	1012	3
868	992	2
882	972	4
896	960	1
910	983	3
924	969	3
938	1017	3
952	1080	2
966	1017	4
980	1032	2
994	1000	2
1008	1025	2
1022	977	1
1036	976	3
1050	990	3
1064	1024	2
1078	1012	2
1092	1046	4
1106	1004	5
1120	986	3
1134	985	5
1148	1067	2
1162	985	2
1176	1010	3
1190	983	2
1204	1056	4
1218	1056	4
1232	986	3
1246	1011	1
1260	996	2
1274	951	3
1288	981	2
1302	1086	4
1316	976	3
1330	991	1
1344	978	2
1358	1088	3
1372	1001	3
1386	984	2
1400	1007	2
1414	1012	2
1428	1025	3
1442	957	3
1456	1007	5
1470	982	2
1484	1005	2
1498	926	0
1512	969	2
1526	1000	2
1540	984	3
1554	996	1
1568	1006	3
1582	992	2
1596	991	3
1610	969	3
1624	1036	2
1638	1040	2
1652	1004	4
1666	972	3
1680	1006	3
1694	996	3
1708	976	4
1722	963	3
1736	976	1
1750	997	4
1764	1040	4
1778	1039	3
1792	975	2
1806	982	3
1820	1015	4
1834	987	2
1848	1029	2
1862	1046	3
1876	957	2
1890	977	4
1904	1009	3
1918	1020	5
1932	995	2
1946	1057	2
1960	982	3
1974	1000	1
1988	994	3
2002	1048	3
2016	957	3
2030	933	1
2044	1023	4
2058	958	3
2072	996	2
2086	1005	3
2100	1014	2
2114	1080	3
2128	1002	4
2142	978	3
2156	990	3
2170	998	2
2184	1005	5
2198	1044	2
2212	967	2
2226	1029	3
2240	977	1
2254	1007	2
2268	1024	2
2282	994	1
2296	982	4
2310	967	3
2324	988	2
2338	981	4
2352	911	4
2366	971	0
2380	994	3
2394	1054	2
2408	1015	4
2422	1068	2
2436	1020	4
2450	1000	2
2464	1038	2
2478	1060	3
2492	1005	3
2506	1028	2
2520	1052	3
2534	1050	1
2548	1012	3
2562	974	4
2576	1005	3
2590	968	3
2604	993	1
2618	1013	3
2632	1038	5
2646	970	4
2660	974	2
2674	1049	4
2688	978	2
2702	996	4
2716	1010	5
2730	956	2
2744	1023	3
2758	986	2
2772	1031	2
2786	993	2
2800	1004	3
2814	976	4
2828	993	4
2842	1002	3
2856	1083	4
2870	995	2
2884	1011	2
2898	1028	4
2912	1041	2
2926	1026	2
2940	1012	4
2954	1038	1
2968	1036	4
2982	994	1
2996	965	2
3010	1063	2
3024	1000	3
3038	989	1
3052	993	1
3066	977	3
3080	1023	3
3094	1040	1
3108	1007	3
3122	1025	4
3136	979	2
3150	987	3
3164	992	2
3178	973	3
3192	944	1
3206	1048	4
3220	1030	3
3234	1048	3
3248	1045	4
3262	1013	2
3276	938	2
3290	990	1
3304	1024	2
3318	1012	3
3332	994	3
3346	942	3
3360	1036	0
3374	972	3
3388	1002	2
3402	1031	5
3416	1046	2
3430	968	3
3444	1027	2
3458	1005	2
3472	1027	1
3486	1025	2
3500	1025	4
3514	1051	3
3528	1029	2
3542	1015	2
3556	1013	2
3570	987	1
3584	977	2
3598	1032	3
3612	1008	2
3626	1003	3
3640	1010	4
3654	965	3
3668	1035	3
3682	1008	3
3696	1017	4
3710	1031	2
3724	1019	3
3738	1014	2
3752	1023	3
3766	995	2
3780	1037	3
3794	995	3
3808	980	4
3822	993	2
3836	960	1
3850	988	3
3864	940	2
3878	1009	3
3892	1017	1
3906	998	3
3920	968	2
3934	1026	5
3948	994	4
3962	1047	3
3976	993	2
3990	1009	1
4004	1018	4
4018	974	3
4032	1012	3
4046	949	1
4060	1045	4
4074	1020	1
4088	1025	2
4102	957	2
4116	996	2
4130	994	1
4144	908	2
4158	974	3
4172	956	2
4186	1015	3
4200	1011	0
4214	935	3
4228	1004	4
4242	997	3
4256	949	3
4270	979	1
4284	1002	1
4298	1005	1
4312	958	4
4326	970	2
4340	1003	2
4354	986	2
4368	1007	3
4382	1005	2
4396	1012	3
4410	933	2
4424	989	3
4438	1021	3
4452	1046	2
4466	1028	4
4480	1014	2
4494	1054	0
4508	1008	3
4522	1004	1
4536	1070	5
4550	1026	5
4564	1019	1
4578	1014	1
4592	987	4
4606	962	3
4620	1041	3
4634	1035	5
4648	948	2
4662	998	4
4676	1031	4
4690	937	2
4704	993	3
4718	962	1
4732	1025	3
4746	1033	3
4760	987	3
4774	1007	2
4788	986	2
4802	969	2
4816	1011	2
4830	975	4
4844	1026	3
4858	1010	1
4872	974	1
4886	992	3
4900	1044	3
4914	1091	5
4928	1026	4
4942	1020	3
4956	944	2
4970	1042	3
4984	971	4
4998	1007	2
5012	998	3
5026	982	0
5040	992	0
5054	970	3
5068	1004	2
5082	1056	3
5096	1075	4
5110	1023	3
5124	991	2
5138	1043	0
5152	992	3
5166	1040	2
5180	978	2
5194	974	1
5208	1009	5
5222	1006	2
5236	1027	1
5250	966	1
5264	1044	3
5278	1002	2
5292	948	1
5306	974	2
5320	1005	2
5334	1076	3
5348	1009	3
5362	992	4
5376	1006	2
5390	944	0
5404	987	1
5418	957	5
5432	1057	4
5446	1018	4
5460	1027	2
5474	1012	3
5488	1011	1
5502	958	1
5516	1009	2
5530	985	4
5544	997	4
5558	991	3
5572	929	3
5586	975	3
5600	957	2
5614	981	2
5628	984	3
5642	968	2
5656	1021	5
5670	977	2
5684	974	1
5698	1055	2
5712	980	4
5726	1004	1
5740	984	3
5754	1035	4
5768	976	3
5782	1005	3
5796	1011	3
5810	954	2
5824	989	1
5838	1028	3
5852	1014	3
5866	1053	3
5880	965	4
5894	1056	2
5908	1017	2
5922	973	3
5936	993	4
5950	1004	4
5964	1022	3
5978	992	3
5992	992	3
6006	1012	2
6020	1017	3
6034	1057	1
6048	984	1
6062	1046	5
6076	1038	3
6090	1040	4
6104	1016	1
6118	1040	3
6132	965	3
6146	1002	1
6160	1059	1
6174	948	1
6188	1043	4
6202	974	2
6216	1037	3
6230	1032	2
6244	1028	1
6258	1044	2
6272	1005	2
6286	1014	2
6300	1058	3
6314	1008	3
6328	991	1
6342	974	3
6356	995	1
6370	963	1
6384	986	3
6398	1001	3
6412	998	3
6426	984	2
6440	1000	0
6454	1006	2
6468	971	2
6482	964	0
6496	1049	2
6510	1023	3
6524	1015	2
6538	1095	4
6552	950	2
6566	1025	2
6580	1011	4
6594	980	3
6608	1035	3
6622	1056	3
6636	1001	2
6650	976	3
6664	1015	3
6678	969	4
6692	974	3
6706	1023	3
6720	1052	3
6734	958	1
6748	1028	3
6762	992	0
6776	1004	2
6790	999	3
6804	968	2
6818	1004	1
6832	974	2
6846	980	3
6860	1031	2
6874	1036	3
6888	1008	2
6902	999	4
6916	1014	5
6930	992	2
6944	989	1
6958	993	3
6972	999	2
6986	960	3
7000	973	1
7014	1059	3
7028	1021	3
7042	1011	3
7056	1018	3
7070	977	4
7084	1048	4
7098	994	3
7112	981	3
7126	1028	5
7140	1040	1
7154	1039	5
7168	967	2
7182	1039	3
7196	996	3
7210	970	4
7224	953	4
7238	1007	4
7252	1023	4
7266	1052	2
7280	1008	3
7294	1028	2
7308	976	2
7322	940	1
7336	1018	2
7350	992	3
7364	981	1
7378	979	3
7392	1020	3
7406	1021	3
7420	1032	3
7434	990	1
7448	1012	2
7462	952	2
7476	1000	3
7490	972	2
7504	1046	3
7518	1074	2
7532	987	3
7546	1011	2
7560	1020	3
7574	957	4
7588	978	2
7602	966	4
7616	967	4
7630	1002	2
7644	1025	3
7658	1018	3
7672	993	3
7686	1012	3
7700	1015	1
7714	966	2
7728	1030	2
7742	1004	2
7756	1036	4
7770	1037	3
7784	1033	3
7798	1019	3
7812	1000	2
7826	990	4
7840	947	2
7854	1050	4
7868	977	4
7882	994	3
7896	974	3
7910	1016	2
7924	1049	1
7938	1004	3
7952	990	4
7966	996	3
7980	1004	2
7994	939	2
8008	1017	3
8022	987	5
8036	958	3
8050	996	2
8064	1016	3
8078	1006	4
8092	1056	2
8106	954	2
8120	984	3
8134	1029	2
8148	999	2
8162	1021	1
8176	1024	2
8190	1040	3
8204	1009	3
8218	983	2
8232	1034	3
8246	938	3
8260	1055	3
8274	1030	3
8288	1002	1
8302	993	0
8316	1040	3
8330	1036	3
8344	1012	2
8358	950	1
8372	1023	2
8386	1033	3
8400	995	2
8414	1014	1
8428	999	3
8442	1059	2
8456	1011	0
8470	1016	3
8484	1009	3
8498	968	1
8512	955	1
8526	1001	3
8540	1027	3
8554	1018	3
8568	1001	2
8582	1052	3
8596	1006	4
8610	1028	3
8624	991	2
8638	995	2
8652	1028	4
8666	947	2
8680	1007	3
8694	1095	3
8708	1022	3
8722	984	1
8736	995	2
8750	1043	3
8764	994	3
8778	998	2
8792	994	4
8806	971	3
8820	951	3
8834	950	3
8848	1018	4
8862	1018	3
8876	1063	2
8890	1006	2
8904	903	2
8918	985	4
8932	1048	2
8946	997	3
8960	979	2
8974	1001	3
8988	981	3
9002	961	2
9016	1033	4
9030	947	4
9044	968	1
9058	993	1
9072	1007	2
9086	1019	1
9100	942	2
9114	1015	1
9128	1011	3
9142	1003	3
9156	1001	1
9170	973	2
9184	1010	3
9198	1002	2
9212	970	3
9226	997	1
9240	960	2
9254	1025	4
9268	957	2
9282	1011	3
9296	1008	3
9310	978	3
9324	988	2
9338	1057	4
9352	1034	1
9366	946	2
9380	922	2
9394	965	2
9408	986	3
9422	987	2
9436	1013	4
9450	970	3
9464	968	1
9478	993	3
9492	1016	1
9506	1006	0
9520	970	1
9534	1029	4
9548	1032	2
9562	962	3
9576	935	3
9590	1049	2
9604	1002	2
9618	1022	3
9632	1017	4
9646	981	2
9660	984	1
9674	1015	2
9688	951	4
9702	939	2
9716	1043	4
9730	1017	1
9744	966	4
9758	953	2
9772	1022	4
9786	978	1
9800	972	2
9814	940	2
9828	1018	2
9842	952	2
9856	1000	4
9870	1056	1
9884	1021	3
9898	950	4
9912	1009	3
9926	995	2
9940	956	2
9954	1015	3
9968	1024	5
9982	997	2
9996	960	3
10010	984	4
10024	999	3
10038	984	4
10052	979	1
10066	998	2
10080	999	1
10094	985	3
10108	957	3
10122	1005	2
10136	1024	1
10150	992	1
10164	985	1
10178	998	4
10192	924	1
10206	986	4
10220	1003	4
10234	1038	0
10248	1013	2
10262	974	0
10276	1015	2
10290	1018	2
10304	1048	4
10318	1036	3
10332	1010	4
10346	987	2
10360	985	3
10374	1015	4
10388	941	2
10402	965	3
10416	1015	3
10430	973	2
10444	1045	3
10458	1004	2
10472	1016	1
10486	943	2
10500	1013	3
10514	1052	3
10528	983	2
10542	955	1
10556	967	3
10570	997	2
10584	998	0
10598	997	2
10612	954	3
10626	991	3
10640	996	2
10654	1005	3
10668	1028	3
10682	1015	2
10696	1006	3
10710	1017	2
10724	992	3
10738	1046	1
