0	962	2
14	1017	5
28	1012	3
42	1062	5
56	1019	5
70	998	1
84	997	4
98	1035	4
112	1020	5
126	968	4
140	959	4
154	978	1
168	1034	5
182	1000	4
196	1015	1
210	1009	2
224	1013	3
238	990	2
252	979	4
266	1018	2
280	973	1
294	995	3
308	946	4
322	983	4
336	1024	2
350	997	3
364	1009	4
378	1025	4
392	1027	3
406	995	4
420	967	3
434	1032	4
448	1013	5
462	1024	2
476	943	4
490	1027	3
504	960	4
518	956	4
532	1044	2
546	1005	3
560	1001	3
574	1019	5
588	1035	6
602	931	3
616	1045	4
630	960	3
644	1050	3
658	1061	4
672	1004	4
686	1024	2
700	983	3
714	1018	3
728	986	3
742	1040	3
756	1087	3
770	961	1
784	1016	3
798	1049	2
812	1026	3
826	1032	4
840	1023	3
854	1010	3
868	1010	3
882	971	2
896	1052	4
910	991	3
924	1037	2
938	1020	3
952	1026	2
966	1033	6
980	1016	3
994	961	3
1008	963	3
1022	980	2
1036	920	3
1050	981	1
1064	1004	3
1078	988	2
1092	927	3
1106	1068	3
1120	969	2
1134	962	4
1148	997	2
1162	1075	3
1176	973	3
1190	973	3
1204	995	3
1218	1076	4
1232	1029	2
1246	1000	3
1260	1001	2
1274	1010	1
1288	1008	3
1302	1063	5
1316	1032	6
1330	980	3
1344	1070	3
1358	984	2
1372	1027	4
1386	991	2
1400	1017	3
1414	1004	1
1428	1006	3
1442	1001	3
1456	1002	4
1470	1020	3
1484	977	5
1498	1000	2
1512	966	4
1526	982	3
1540	1014	5
1554	1017	2
1568	1052	3
1582	1009	4
1596	1024	4
1610	995	3
1624	995	2
1638	996	3
1652	1028	3
1666	992	4
1680	1016	3
1694	993	3
1708	1031	2
1722	992	4
1736	964	3
1750	1003	3
1764	986	3
1778	1019	4
1792	1030	4
1806	1007	4
1820	1047	4
1834	978	4
1848	998	2
1862	1025	3
1876	1022	3
1890	980	2
1904	1025	3
1918	971	4
1932	956	4
1946	1003	0
1960	1041	3
1974	1041	4
1988	965	4
2002	1002	3
2016	994	3
2030	971	3
2044	986	3
2058	1025	3
2072	1037	3
2086	1007	5
2100	1015	5
2114	994	3
2128	993	3
2142	989	3
2156	975	3
2170	995	3
2184	930	2
2198	966	2
2212	968	3
2226	1008	3
2240	1083	2
2254	1000	4
2268	1017	2
2282	1021	3
2296	942	3
2310	983	4
2324	1012	2
2338	1021	2
2352	969	3
2366	992	3
2380	1048	5
2394	992	5
2408	1028	1
2422	990	5
2436	994	3
2450	974	3
2464	984	2
2478	984	3
2492	1022	3
2506	967	3
2520	1009	4
2534	980	2
2548	948	4
2562	970	3
2576	1018	2
2590	1017	3
2604	1019	4
2618	1035	3
2632	1008	3
2646	955	1
2660	963	3
2674	927	2
2688	1047	5
2702	1026	4
2716	1042	3
2730	1041	3
2744	1021	3
2758	998	3
2772	1029	4
2786	1039	3
2800	1012	4
2814	1017	2
2828	1016	3
2842	1001	5
2856	977	3
2870	990	4
2884	1004	5
2898	1022	3
2912	1024	3
2926	999	4
2940	998	3
2954	1026	3
2968	922	4
2982	1108	3
2996	907	3
3010	1018	3
3024	1007	2
3038	1009	4
3052	992	3
3066	1031	5
3080	1023	2
3094	1013	4
3108	1043	3
3122	1010	4
3136	987	2
3150	1001	3
3164	1000	3
3178	965	3
3192	971	1
3206	949	2
3220	1035	4
3234	972	1
3248	991	4
3262	1019	4
3276	1003	2
3290	981	4
3304	1013	2
3318	982	1
3332	997	3
3346	1039	2
3360	1000	5
3374	945	3
3388	1014	2
3402	983	3
3416	1027	5
3430	996	4
3444	1017	2
3458	933	4
3472	985	5
3486	939	3
3500	971	4
3514	1004	3
3528	1061	3
3542	1008	4
3556	998	4
3570	1013	4
3584	991	3
3598	988	4
3612	1007	4
3626	992	3
3640	952	2
3654	983	3
3668	995	2
3682	997	2
3696	1082	2
3710	1008	2
3724	1009	4
3738	1004	5
3752	1031	4
3766	1011	4
3780	1035	3
3794	965	3
3808	936	4
3822	1000	4
3836	1012	4
3850	1030	4
3864	973	1
3878	986	3
3892	991	3
3906	1073	3
3920	1018	5
3934	947	5
3948	985	3
3962	989	4
3976	944	5
3990	1031	5
4004	962	2
4018	1011	2
4032	1005	4
4046	1004	1
4060	1002	4
4074	953	3
4088	1004	2
4102	986	4
4116	1041	3
4130	980	3
4144	1004	3
4158	994	4
4172	972	3
4186	926	2
4200	962	2
4214	1004	4
4228	971	2
4242	1053	4
4256	1027	2
4270	992	3
4284	947	1
4298	969	3
4312	1037	2
4326	1024	4
4340	990	4
4354	1054	3
4368	992	3
4382	1008	1
4396	908	4
4410	998	2
4424	974	4
4438	1000	4
4452	989	3
4466	1046	3
4480	947	5
4494	984	2
4508	970	1
4522	999	2
4536	998	4
4550	1071	5
4564	959	1
4578	1040	1
4592	1015	4
4606	985	3
4620	1001	3
4634	1043	3
4648	990	3
4662	1027	3
4676	946	2
4690	1006	3
4704	951	4
4718	1015	3
4732	1092	3
4746	992	3
4760	1060	3
4774	1021	3
4788	1031	3
4802	997	3
4816	1013	2
4830	978	3
4844	942	1
4858	982	3
4872	996	3
4886	961	3
4900	1038	4
4914	954	2
4928	1004	3
4942	949	3
4956	1067	4
4970	1044	3
4984	1021	3
4998	1018	4
5012	1008	2
5026	978	3
5040	1022	3
5054	996	6
5068	976	4
5082	1006	3
5096	1018	4
5110	979	3
5124	993	3
5138	1004	2
5152	1008	3
5166	980	3
5180	1009	3
5194	975	3
5208	1032	3
5222	1032	2
5236	973	4
5250	996	4
5264	1012	2
5278	972	3
5292	1013	3
5306	1047	3
5320	1008	4
5334	1011	1
5348	1003	4
5362	987	3
5376	969	2
5390	1005	2
5404	1006	4
5418	962	5
5432	1047	2
5446	1015	3
5460	1007	2
5474	929	1
5488	1037	2
5502	1037	3
5516	914	3
5530	963	2
5544	1009	3
5558	987	2
5572	978	3
5586	1001	3
5600	1030	3
5614	1017	4
5628	982	3
5642	970	4
5656	938	4
5670	1018	2
5684	986	4
5698	965	3
5712	961	4
5726	964	2
5740	993	3
5754	961	3
5768	1011	2
5782	1023	2
5796	971	3
5810	1052	4
5824	1055	5
5838	1024	3
5852	994	5
5866	1016	5
5880	998	3
5894	981	3
5908	1028	1
5922	942	4
5936	1005	2
5950	984	3
5964	947	3
5978	985	4
5992	951	3
6006	1048	3
6020	986	3
6034	964	2
6048	948	3
6062	993	1
6076	1049	2
6090	976	4
6104	1040	5
6118	964	2
6132	988	3
6146	1051	3
6160	1016	2
6174	1094	2
6188	988	4
6202	1021	4
6216	963	3
6230	1029	3
6244	1026	2
6258	982	3
6272	999	5
6286	954	4
6300	1007	3
6314	1011	4
6328	1058	4
6342	1039	4
6356	959	3
6370	1019	5
6384	1024	2
6398	1014	4
6412	977	4
6426	992	3
6440	976	4
6454	960	3
6468	993	3
6482	1026	3
6496	1022	3
6510	980	4
6524	988	3
6538	1056	4
6552	981	4
6566	1011	2
6580	1014	1
6594	968	2
6608	1008	4
6622	1024	4
6636	982	2
6650	1007	3
6664	1053	3
6678	992	3
6692	970	1
6706	1040	4
6720	1046	4
6734	1025	3
6748	1049	3
6762	1012	3
6776	961	1
6790	977	2
6804	1069	5
6818	998	1
6832	1016	2
6846	969	2
6860	972	3
6874	1069	3
6888	990	3
6902	1036	3
6916	981	4
6930	1015	4
6944	945	2
6958	992	4
6972	1034	6
6986	1029	3
7000	1002	3
7014	1007	2
7028	994	4
7042	1025	4
7056	984	5
7070	964	4
7084	1040	1
7098	1036	2
7112	995	4
7126	1004	4
7140	998	3
7154	973	2
7168	973	4
7182	990	2
7196	980	5
7210	998	3
7224	943	4
7238	978	1
7252	943	3
7266	1012	5
7280	990	4
7294	998	2
7308	1063	3
7322	1057	4
7336	966	2
7350	934	2
7364	992	2
7378	1009	4
7392	1053	2
7406	1069	2
7420	1044	2
7434	1009	2
7448	1011	3
7462	1049	2
7476	958	3
7490	992	2
7504	996	5
7518	959	4
7532	961	1
7546	1038	3
7560	1009	2
7574	1023	2
7588	988	3
7602	998	4
7616	1005	2
7630	1000	2
7644	1066	4
7658	960	3
7672	961	3
7686	1023	3
7700	1034	5
7714	1034	3
7728	978	4
7742	962	2
7756	960	3
7770	1034	5
7784	1091	5
7798	1012	2
7812	1021	4
7826	997	2
7840	1023	5
7854	1016	3
7868	1025	2
7882	943	3
7896	1021	2
7910	945	5
7924	1009	3
7938	1014	3
7952	1013	5
7966	982	2
7980	1022	4
7994	972	4
8008	1037	3
8022	1026	2
8036	961	1
8050	1016	3
8064	1036	2
8078	981	2
8092	983	3
8106	995	2
8120	994	3
8134	997	3
8148	964	1
8162	1052	4
8176	934	4
8190	1000	3
8204	1017	3
8218	994	2
8232	990	3
8246	964	3
8260	1023	3
8274	1026	1
8288	1026	3
8302	981	4
8316	1044	5
8330	981	1
8344	1020	3
8358	997	3
8372	983	3
8386	1031	2
8400	992	4
8414	988	2
8428	1041	4
8442	980	3
8456	951	4
8470	964	3
8484	1075	4
8498	1055	3
8512	1085	2
8526	994	3
8540	939	3
8554	1000	3
8568	1025	4
8582	1016	4
8596	1027	1
8610	1056	4
8624	966	5
8638	975	3
8652	1015	3
8666	958	4
8680	1029	3
8694	971	3
8708	1013	3
8722	990	3
8736	1022	5
8750	1035	3
8764	984	4
8778	989	3
8792	982	3
8806	977	1
8820	989	4
8834	1056	3
8848	947	4
8862	1014	3
8876	987	3
8890	978	4
8904	988	5
8918	990	2
8932	977	3
8946	1020	3
8960	1012	3
8974	1033	3
8988	975	3
9002	1012	4
9016	1005	3
9030	973	4
9044	1001	2
9058	1017	3
9072	960	4
9086	1010	4
9100	1039	3
9114	995	3
9128	989	4
9142	969	4
9156	967	2
9170	976	4
9184	1004	5
9198	944	3
9212	1010	2
9226	1032	2
9240	1028	3
9254	1004	2
9268	996	3
9282	1032	3
9296	985	4
9310	988	4
9324	974	3
9338	992	4
9352	964	3
9366	1022	3
9380	967	2
9394	1007	2
9408	958	4
9422	974	3
9436	985	3
9450	1064	2
9464	1025	4
9478	991	2
9492	1034	2
9506	1018	4
9520	1015	3
9534	996	6
9548	998	4
9562	1058	4
9576	1047	2
9590	962	4
9604	1028	4
9618	991	4
9632	1029	4
9646	1058	4
9660	974	2
9674	982	2
9688	1029	5
9702	950	4
9716	1016	4
9730	1011	3
9744	978	3
9758	1001	4
9772	1019	3
9786	988	2
9800	1059	3
9814	1036	3
9828	1026	3
9842	968	5
9856	1007	1
9870	1035	5
9884	998	3
9898	954	3
9912	1016	2
9926	972	3
9940	1015	5
9954	1012	2
9968	1034	3
9982	1013	6
9996	985	3
10010	1031	5
10024	1014	3
10038	1031	2
10052	1051	3
10066	1024	4
10080	1025	5
10094	957	3
10108	986	4
10122	1023	3
10136	1012	3
10150	1045	4
10164	1035	3
10178	1038	3
10192	1051	4
10206	1001	3
10220	955	4
10234	965	4
10248	951	4
10262	985	3
10276	945	4
10290	1015	4
10304	1083	4
10318	995	3
10332	990	3
10346	961	3
10360	1010	5
