0	1096	3
14	1025	4
28	1028	3
42	975	5
56	1013	4
70	981	4
84	1027	4
98	1037	5
112	987	3
126	986	4
140	990	4
154	1009	2
168	1008	3
182	1022	3
196	1016	3
210	950	2
224	1052	6
238	980	4
252	1004	4
266	1007	4
280	1013	3
294	954	6
308	978	2
322	1021	4
336	967	3
350	976	4
364	1045	5
378	1027	4
392	1036	4
406	1018	4
420	1024	2
434	1047	1
448	945	4
462	1003	4
476	1029	2
490	950	3
504	1007	3
518	988	4
532	928	4
546	984	3
560	1036	1
574	1021	3
588	1027	3
602	1043	5
616	1006	5
630	973	4
644	1019	2
658	1002	5
672	996	5
686	1031	3
700	1018	2
714	1063	4
728	1007	1
742	979	3
756	938	2
770	946	2
784	961	2
798	959	3
812	981	3
826	1025	4
840	1009	3
854	953	2
868	962	1
882	1023	4
896	1041	2
910	1000	5
924	1005	3
938	1012	5
952	1021	4
966	949	3
980	957	2
994	1004	4
1008	1049	3
1022	990	5
1036	1026	4
1050	953	3
1064	997	4
1078	1016	3
1092	1006	3
1106	964	5
1120	1006	3
1134	961	5
1148	1040	5
1162	1010	3
1176	993	4
1190	1049	4
1204	949	2
1218	1032	5
1232	1008	4
1246	987	4
1260	1014	3
1274	986	5
1288	961	2
1302	954	2
1316	972	3
1330	1025	4
1344	1024	4
1358	999	3
1372	1006	3
1386	1013	3
1400	966	2
1414	980	1
1428	999	4
1442	1013	2
1456	1005	2
1470	1010	3
1484	941	5
1498	1004	4
1512	961	4
1526	946	5
1540	971	5
1554	976	4
1568	980	3
1582	1005	3
1596	1037	3
1610	986	3
1624	1020	5
1638	1026	4
1652	994	2
1666	986	4
1680	1031	4
1694	932	3
1708	1014	4
1722	1007	5
1736	1027	4
1750	979	3
1764	957	3
1778	1000	4
1792	961	3
1806	980	4
1820	992	2
1834	1007	4
1848	993	3
1862	1012	6
1876	1045	5
1890	964	4
1904	998	3
1918	975	3
1932	1014	4
1946	1035	2
1960	948	3
1974	986	3
1988	1060	3
2002	1070	5
2016	952	3
2030	1001	5
2044	1033	4
2058	1010	3
2072	982	4
2086	1022	5
2100	1005	2
2114	984	3
2128	1056	3
2142	1011	5
2156	1006	3
2170	1004	3
2184	1010	5
2198	1015	4
2212	998	2
2226	984	4
2240	988	1
2254	997	5
2268	1005	5
2282	1025	4
2296	991	4
2310	1094	5
2324	978	3
2338	1053	5
2352	966	4
2366	952	3
2380	987	3
2394	1026	3
2408	977	3
2422	994	4
2436	991	4
2450	928	3
2464	992	2
2478	980	4
2492	979	3
2506	949	2
2520	963	3
2534	960	4
2548	1013	5
2562	1023	1
2576	940	3
2590	1013	5
2604	1060	3
2618	1030	4
2632	974	4
2646	929	3
2660	1010	4
2674	1012	4
2688	994	6
2702	1009	4
2716	950	2
2730	996	5
2744	1024	4
2758	979	4
2772	1043	5
2786	973	4
2800	964	3
2814	1031	2
2828	985	4
2842	970	5
2856	962	6
2870	991	3
2884	951	3
2898	1070	4
2912	1008	5
2926	933	2
2940	984	4
2954	1011	5
2968	1028	2
2982	1011	4
2996	1041	5
3010	984	2
3024	1015	4
3038	1002	3
3052	958	3
3066	936	4
3080	949	4
3094	1025	2
3108	991	4
3122	980	3
3136	1013	3
3150	971	3
3164	1027	3
3178	1029	4
3192	1041	5
3206	1021	5
3220	973	3
3234	1026	4
3248	1006	3
3262	975	4
3276	974	4
3290	992	4
3304	1009	2
3318	968	4
3332	1005	3
3346	966	3
3360	1002	3
3374	985	4
3388	1010	4
3402	1023	5
3416	961	2
3430	997	2
3444	1014	4
3458	1025	3
3472	1009	3
3486	997	4
3500	1067	2
3514	951	4
3528	1072	4
3542	1005	3
3556	1060	4
3570	1030	5
3584	1016	3
3598	965	4
3612	995	3
3626	1046	2
3640	995	5
3654	1016	4
3668	1035	4
3682	1029	3
3696	976	1
3710	1060	5
3724	922	1
3738	971	5
3752	951	4
3766	989	4
3780	1020	4
3794	1002	3
3808	1007	3
3822	942	3
3836	935	4
3850	970	4
3864	1069	5
3878	993	3
3892	1006	4
3906	1028	2
3920	1004	3
3934	1022	4
3948	994	3
3962	994	4
3976	1083	3
3990	962	5
4004	978	5
4018	989	3
4032	997	4
4046	979	2
4060	970	3
4074	939	3
4088	997	3
4102	956	3
4116	942	4
4130	917	2
4144	1016	3
4158	1057	3
4172	1011	3
4186	990	4
4200	1055	4
4214	1062	4
4228	956	4
4242	955	4
4256	953	3
4270	1023	3
4284	1028	5
4298	970	4
4312	1036	5
4326	1070	4
4340	1017	3
4354	983	4
4368	1012	6
4382	979	3
4396	1090	3
4410	1009	3
4424	1019	4
4438	987	2
4452	1023	4
4466	963	4
4480	1005	6
4494	959	3
4508	1041	4
4522	995	4
4536	974	5
4550	949	3
4564	1067	3
4578	1038	3
4592	956	5
4606	1044	2
4620	1011	4
4634	952	3
4648	925	4
4662	1040	5
4676	990	3
4690	958	2
4704	994	2
4718	1012	5
4732	1013	4
4746	1034	4
4760	1007	3
4774	995	3
4788	1009	5
4802	1031	7
4816	993	4
4830	1032	3
4844	984	3
4858	1036	4
4872	1000	3
4886	1003	6
4900	962	2
4914	1044	1
4928	992	3
4942	1038	3
4956	1002	4
4970	1017	3
4984	975	2
4998	1034	6
5012	964	2
5026	1050	5
5040	961	3
5054	1002	4
5068	973	5
5082	1057	4
5096	940	4
5110	975	3
5124	1013	3
5138	935	1
5152	1006	5
5166	946	3
5180	1036	3
5194	983	4
5208	1059	4
5222	998	3
5236	957	2
5250	1010	4
5264	959	2
5278	965	5
5292	1060	5
5306	992	3
5320	1026	5
5334	1002	3
5348	1017	2
5362	1012	3
5376	1003	2
5390	987	3
5404	977	3
5418	979	6
5432	994	4
5446	988	5
5460	982	3
5474	1020	3
5488	976	2
5502	980	2
5516	1014	3
5530	936	5
5544	976	2
5558	969	4
5572	953	5
5586	1035	3
5600	1018	4
5614	999	4
5628	997	4
5642	1025	3
5656	1026	3
5670	1008	4
5684	972	4
5698	1008	4
5712	954	2
5726	977	4
5740	1014	3
5754	1033	2
5768	1011	4
5782	1069	3
5796	950	1
5810	1044	3
5824	1034	2
5838	982	3
5852	963	2
5866	1005	4
5880	1043	3
5894	1056	3
5908	1008	6
5922	1029	5
5936	980	4
5950	1014	3
5964	1037	3
5978	1009	3
5992	1013	2
6006	1020	4
6020	1032	2
6034	1051	3
6048	965	3
6062	989	3
6076	1047	5
6090	1007	2
6104	1008	4
6118	972	3
6132	1019	4
6146	1011	3
6160	1013	5
6174	989	4
6188	1047	3
6202	974	4
6216	986	4
6230	1004	3
6244	963	2
6258	954	4
6272	973	3
6286	926	3
6300	1016	4
6314	1019	3
6328	998	4
6342	1010	3
6356	953	3
6370	964	3
6384	1034	3
6398	1045	4
6412	999	4
6426	974	5
6440	960	3
6454	971	4
