0	1026	4
14	952	4
28	1034	3
42	1048	5
56	982	4
70	1017	4
84	976	5
98	996	3
112	1005	3
126	1008	4
140	1034	3
154	993	4
168	1014	4
182	1021	2
196	993	2
210	1035	4
224	1013	4
238	1021	5
252	1043	6
266	1031	3
280	990	3
294	959	5
308	1049	5
322	988	8
336	1013	4
350	977	5
364	1024	7
378	1000	3
392	967	3
406	986	4
420	979	4
434	1023	4
448	1039	3
462	963	4
476	1058	4
490	986	5
504	1023	5
518	1045	3
532	1008	5
546	981	4
560	908	5
574	967	4
588	1028	5
602	1026	5
616	1005	5
630	999	4
644	1019	5
658	1055	6
672	1053	6
686	974	5
700	1040	4
714	979	3
728	1001	3
742	985	3
756	998	5
770	1002	4
784	975	4
798	978	2
812	935	3
826	1028	4
840	1016	3
854	995	3
868	1067	3
882	973	4
896	968	2
910	1038	4
924	979	5
938	966	5
952	963	5
966	986	4
980	988	6
994	984	3
1008	998	5
1022	994	5
1036	989	3
1050	1040	2
1064	1024	5
1078	1008	3
1092	978	4
1106	1018	5
1120	1003	4
1134	1031	5
1148	992	5
1162	968	4
1176	963	4
1190	1032	3
1204	985	4
1218	977	4
1232	1005	6
1246	975	4
1260	1021	4
1274	1011	5
1288	1042	4
1302	1020	6
1316	1011	4
1330	974	4
1344	1021	3
1358	948	3
1372	987	4
1386	1005	6
1400	1014	4
1414	936	4
1428	962	5
1442	1016	3
1456	940	3
1470	1039	6
1484	1007	3
1498	968	3
1512	981	4
1526	1022	5
1540	1005	7
1554	1055	5
1568	968	3
1582	1030	4
1596	965	5
1610	989	3
1624	1029	4
1638	967	5
1652	989	4
1666	1053	5
1680	1008	3
1694	975	3
1708	1002	4
1722	994	3
1736	993	3
1750	935	3
1764	1007	6
1778	1033	5
1792	1000	5
1806	951	5
1820	1027	2
1834	981	4
1848	986	4
1862	1025	3
1876	1034	5
1890	1032	2
1904	990	4
1918	954	4
1932	1014	3
1946	1015	5
1960	944	4
1974	1020	4
1988	982	5
2002	994	5
2016	986	4
2030	954	3
2044	953	4
2058	1027	5
2072	993	3
2086	1017	5
2100	1042	4
2114	999	5
2128	1023	4
2142	951	3
2156	1036	7
2170	958	4
2184	1050	2
2198	1024	3
2212	987	5
2226	1002	5
2240	1000	5
2254	998	4
2268	997	5
2282	945	4
2296	1073	5
2310	940	3
2324	1049	4
2338	977	1
2352	965	4
2366	1071	3
2380	1087	5
2394	980	3
2408	1021	4
2422	1032	7
2436	997	4
2450	1011	4
2464	1005	4
2478	976	1
2492	1026	4
2506	991	4
2520	983	4
2534	973	5
2548	958	4
2562	991	3
2576	1029	2
2590	1033	5
2604	1086	4
2618	979	4
2632	999	6
2646	984	4
2660	987	3
2674	942	4
2688	992	4
2702	989	3
2716	889	4
2730	1025	5
2744	982	6
2758	926	4
2772	978	3
2786	1006	4
2800	1015	4
2814	1014	5
2828	996	4
2842	972	3
2856	1028	4
2870	1066	5
2884	992	4
2898	1018	4
2912	987	4
2926	1026	4
2940	1013	4
2954	1018	3
2968	1018	3
2982	1038	6
2996	983	4
3010	998	4
3024	988	2
3038	971	4
3052	987	5
3066	987	4
3080	990	2
3094	999	3
3108	1024	5
3122	967	3
3136	1016	5
3150	1026	4
3164	962	2
3178	996	5
3192	1003	5
3206	969	4
3220	1032	5
3234	1038	4
3248	1011	4
3262	1014	4
3276	971	5
3290	972	4
3304	993	4
3318	974	4
3332	1046	4
3346	977	4
3360	1020	4
3374	1029	2
3388	1009	3
3402	952	6
3416	1066	5
3430	1026	5
3444	1001	5
3458	1029	5
3472	989	4
3486	1002	5
3500	1015	5
3514	965	2
3528	994	3
3542	1030	4
3556	1021	7
3570	970	4
3584	1083	6
3598	1062	4
3612	919	4
3626	996	4
3640	996	4
3654	1026	3
3668	1009	4
3682	983	3
3696	996	4
3710	961	4
3724	1003	5
3738	1035	3
3752	952	4
3766	1002	4
3780	1042	4
3794	996	5
3808	975	2
3822	979	2
3836	995	4
3850	981	6
3864	1014	5
3878	1027	6
3892	1005	5
3906	990	3
3920	998	4
3934	1013	3
3948	985	3
3962	940	2
3976	1022	3
3990	1000	5
4004	984	5
4018	1003	4
4032	991	3
4046	984	4
4060	1030	3
4074	1037	6
4088	1004	5
4102	1048	3
4116	1036	5
4130	1009	3
4144	1037	5
4158	1126	6
4172	1035	1
4186	955	6
4200	1030	5
4214	1015	3
4228	986	4
4242	1001	5
4256	975	2
4270	943	4
4284	999	5
4298	972	5
4312	1054	3
4326	1052	5
4340	1058	5
4354	969	3
4368	1015	5
4382	1001	3
4396	974	3
4410	934	2
4424	979	2
4438	1001	5
4452	963	5
4466	986	4
4480	1026	3
4494	908	4
4508	968	4
4522	1010	5
4536	1030	5
4550	1000	3
4564	1020	4
4578	979	4
4592	974	4
4606	960	5
4620	1047	4
4634	995	5
4648	992	4
4662	1024	4
4676	1013	4
4690	1001	5
4704	979	4
4718	973	4
4732	1053	6
4746	1029	5
4760	1010	5
4774	979	6
4788	1086	5
4802	993	6
4816	1012	5
4830	970	3
4844	1010	4
4858	988	2
4872	995	5
4886	986	4
4900	975	4
4914	993	4
4928	1001	4
4942	1001	3
4956	1063	7
4970	996	4
4984	1015	4
4998	990	4
5012	981	3
5026	973	2
5040	1025	6
5054	975	4
5068	983	2
5082	992	3
5096	1012	5
5110	982	5
5124	992	4
5138	1007	5
5152	1030	3
5166	1016	6
5180	1062	3
5194	997	5
5208	1052	5
5222	998	5
5236	1005	2
5250	949	4
5264	996	5
5278	1009	3
5292	1045	6
5306	1011	2
5320	1028	2
5334	945	3
5348	991	5
5362	974	5
5376	999	3
5390	995	4
5404	1001	5
5418	978	5
5432	980	6
5446	983	3
5460	1033	6
5474	999	3
5488	1006	4
5502	960	4
5516	980	4
5530	1006	3
5544	992	4
5558	982	3
5572	985	3
5586	987	4
5600	970	3
5614	966	3
5628	985	5
5642	1025	5
5656	966	6
5670	1009	4
5684	979	6
5698	1025	3
5712	982	2
5726	974	4
5740	1026	4
5754	958	3
5768	958	4
5782	983	5
5796	1064	4
5810	995	5
5824	934	5
5838	999	5
