0	1040	2
14	1075	3
28	984	3
42	976	2
56	996	3
70	1010	2
84	1007	2
98	979	1
112	1074	3
126	1032	3
140	1010	3
154	1000	1
168	950	3
182	975	3
196	1017	3
210	1033	3
224	1047	5
238	1016	4
252	984	3
266	991	3
280	993	2
294	1022	2
308	1028	2
322	1001	3
336	957	3
350	973	4
364	952	1
378	1003	1
392	1022	4
406	992	3
420	1003	3
434	1017	2
448	1026	5
462	1005	2
476	993	1
490	1022	2
504	950	2
518	1002	2
532	1033	2
546	1041	3
560	990	3
574	995	4
588	982	2
602	982	3
616	1030	2
630	1010	3
644	966	3
658	980	4
672	958	4
686	1003	3
700	1024	4
714	953	2
728	1002	3
742	1026	3
756	1006	3
770	949	2
784	1020	2
798	985	1
812	1031	2
826	984	4
840	1011	4
854	1000	3
868	988	4
882	1000	4
896	1009	2
910	998	3
924	1013	4
938	987	3
952	1049	4
966	1039	4
980	971	4
994	1042	2
1008	1030	4
1022	1002	2
1036	1009	2
1050	958	2
1064	1013	2
1078	1058	3
1092	946	4
1106	952	4
1120	991	2
1134	973	3
1148	1005	3
1162	952	3
1176	1016	3
1190	964	4
1204	1021	3
1218	1037	3
1232	961	3
1246	1065	1
1260	980	4
1274	950	3
1288	1051	2
1302	957	3
1316	925	1
1330	1006	1
1344	963	3
1358	993	2
1372	995	3
1386	1033	3
1400	935	3
1414	1004	4
1428	1036	4
1442	1058	3
1456	982	1
1470	999	4
1484	975	3
1498	999	3
1512	984	2
1526	998	5
1540	991	3
1554	984	4
1568	1010	2
1582	976	3
1596	1028	4
1610	1013	3
1624	1004	2
1638	1024	4
1652	1041	4
1666	1006	3
1680	1010	5
1694	974	3
1708	959	2
1722	988	3
1736	1002	1
1750	1012	3
1764	1016	2
1778	942	2
1792	952	3
1806	1038	2
1820	1043	1
1834	989	2
1848	1012	3
1862	1026	5
1876	1036	3
1890	960	3
1904	1010	3
1918	1021	4
1932	985	1
1946	992	2
1960	981	4
1974	998	2
1988	1054	1
2002	967	2
2016	993	3
2030	973	2
2044	983	2
2058	1062	3
2072	1003	3
2086	1006	2
2100	970	3
2114	1055	2
2128	1020	3
2142	1028	3
2156	980	4
2170	1016	4
2184	1026	3
2198	1004	4
2212	994	3
2226	922	3
2240	977	3
2254	970	3
2268	995	3
2282	1016	3
2296	991	2
2310	955	2
2324	1001	2
2338	1045	3
2352	999	5
2366	1005	4
2380	950	3
2394	1061	1
2408	985	3
2422	983	3
2436	981	5
2450	993	2
2464	1021	3
2478	975	1
2492	976	4
2506	1006	3
2520	969	2
2534	1001	3
2548	1000	2
2562	1020	3
2576	1031	3
2590	1024	3
2604	967	4
2618	992	5
2632	1039	3
2646	962	2
2660	1019	3
2674	1045	2
2688	1009	3
2702	1026	2
2716	951	3
2730	1024	4
2744	1016	2
2758	961	3
2772	985	3
2786	966	2
2800	994	2
2814	956	3
2828	1051	1
2842	1010	4
2856	1003	1
2870	1024	1
2884	1109	3
2898	981	2
2912	1010	3
2926	1019	5
2940	1050	3
2954	1022	4
2968	962	2
2982	993	3
2996	994	5
3010	975	0
3024	1016	1
3038	950	2
3052	1020	1
3066	1027	3
3080	1007	3
3094	974	1
3108	998	5
3122	985	2
3136	999	2
3150	1036	3
3164	977	3
3178	1039	1
3192	959	3
3206	1004	0
3220	997	2
3234	1035	2
3248	967	5
3262	1011	2
3276	1035	1
3290	974	1
3304	998	1
3318	996	3
3332	966	2
3346	1012	3
3360	1013	1
3374	985	2
3388	984	2
3402	1072	4
3416	913	1
3430	1000	1
3444	1034	2
3458	987	2
3472	950	2
3486	980	2
3500	991	3
3514	1056	3
3528	1015	0
3542	972	1
3556	1024	3
3570	972	1
3584	985	4
3598	1012	2
3612	1064	2
3626	1014	3
3640	1002	3
3654	1033	1
3668	992	1
3682	995	1
3696	1004	2
3710	987	3
3724	1011	2
3738	992	3
3752	973	3
3766	985	0
3780	924	3
3794	965	3
3808	1023	2
3822	979	3
3836	1030	5
3850	1026	2
3864	1014	2
3878	968	4
3892	1005	3
3906	1014	4
3920	972	1
3934	978	3
3948	983	3
3962	971	2
3976	1021	4
3990	975	4
4004	1035	2
4018	1022	5
4032	967	1
4046	961	1
4060	966	2
4074	909	3
4088	1040	3
4102	1001	5
4116	964	1
4130	1032	3
4144	983	4
4158	1024	4
4172	971	2
4186	1008	3
4200	963	5
4214	1036	2
4228	966	4
4242	999	3
4256	976	4
4270	957	3
4284	984	2
4298	965	3
4312	993	3
4326	1034	4
4340	1061	1
4354	1056	2
4368	1033	1
4382	981	1
4396	1011	3
4410	1039	2
4424	958	2
4438	967	2
4452	1023	6
4466	1004	2
4480	1021	2
4494	991	2
4508	972	4
4522	967	4
4536	1011	3
4550	1048	3
4564	1024	2
4578	1009	3
4592	992	1
4606	1002	2
4620	1041	2
4634	1037	5
4648	984	1
4662	1014	3
4676	1017	5
4690	1000	3
4704	978	2
4718	1048	2
4732	975	5
4746	1044	2
4760	1043	3
4774	987	3
4788	962	5
4802	1018	3
4816	990	3
