0	1004	3
14	1007	3
28	1031	3
42	1028	1
56	1000	1
70	994	2
84	1005	0
98	1002	3
112	1025	3
126	1006	4
140	1021	1
154	1029	1
168	996	3
182	1021	2
196	956	2
210	1022	0
224	1022	1
238	992	2
252	978	2
266	1023	2
280	1011	2
294	960	2
308	1083	2
322	1002	1
336	963	1
350	1034	3
364	1011	2
378	1016	1
392	1000	3
406	1009	1
420	975	2
434	995	1
448	1033	0
462	1029	1
476	1009	1
490	1073	2
504	1035	1
518	985	2
532	993	2
546	935	2
560	975	0
574	1030	4
588	1036	3
602	1049	3
616	1009	2
630	1018	2
644	1013	0
658	962	4
672	993	1
686	978	1
700	939	2
714	983	4
728	963	2
742	1042	2
756	958	1
770	947	2
784	1024	2
798	999	1
812	1014	0
826	997	2
840	1034	3
854	1005	1
868	1035	3
882	962	3
896	972	0
910	991	0
924	934	2
938	996	1
952	972	2
966	1060	1
980	1001	2
994	1009	2
1008	1003	2
1022	1014	2
1036	1006	1
1050	1028	4
1064	1024	0
1078	1002	4
1092	988	1
1106	994	1
1120	1007	1
1134	965	3
1148	952	2
1162	1091	3
1176	959	3
1190	961	1
1204	1015	2
1218	950	4
1232	975	1
1246	964	3
1260	1024	1
1274	984	2
1288	962	2
1302	1035	1
1316	1013	2
1330	964	2
1344	1004	2
1358	973	2
1372	992	1
1386	942	2
1400	1010	2
1414	974	3
1428	999	3
1442	978	1
1456	1013	3
1470	1013	2
1484	929	3
1498	999	3
1512	1028	3
1526	975	1
1540	1033	2
1554	987	2
1568	1029	2
1582	968	3
1596	998	2
1610	1000	3
1624	1032	3
1638	1006	1
1652	952	3
1666	1121	1
1680	971	2
1694	1022	2
1708	1000	2
1722	976	2
1736	1025	2
1750	872	2
1764	994	1
1778	1018	2
1792	982	2
1806	1026	1
1820	993	2
1834	959	3
1848	1013	0
1862	989	2
1876	1031	3
1890	988	1
1904	1032	1
1918	1010	0
1932	1005	3
1946	974	2
1960	1008	3
1974	962	2
1988	988	0
2002	977	2
2016	996	3
2030	1000	2
2044	975	3
2058	950	2
2072	1023	2
2086	1044	3
2100	1018	1
2114	1015	2
2128	935	0
2142	1012	2
2156	906	1
2170	1016	2
2184	1035	3
2198	971	1
2212	972	2
2226	996	3
2240	985	3
2254	1011	1
2268	1080	4
2282	1007	3
2296	1018	1
2310	971	2
2324	947	2
2338	1001	1
2352	1061	1
2366	1017	2
2380	1033	2
2394	1021	2
2408	935	1
2422	1018	2
2436	1032	2
2450	946	2
2464	986	1
2478	983	2
2492	990	2
2506	1046	1
2520	984	0
2534	1011	4
2548	968	1
2562	993	4
2576	995	2
2590	1013	3
2604	1005	2
2618	983	1
2632	992	3
2646	1013	2
2660	1003	3
2674	1032	0
2688	965	1
2702	1082	2
2716	980	3
2730	963	2
2744	1012	4
2758	1088	0
2772	1004	1
2786	1014	1
2800	1066	1
2814	1018	2
2828	1037	0
2842	1014	0
2856	1062	0
2870	1055	3
2884	1005	1
2898	930	1
2912	960	2
2926	1002	1
2940	943	0
2954	1017	2
2968	962	1
2982	962	3
2996	968	2
3010	1004	2
3024	1032	1
3038	1033	2
3052	951	3
3066	979	3
3080	984	3
3094	1054	0
3108	1032	1
3122	998	1
3136	974	2
3150	983	1
3164	1052	2
3178	943	1
3192	1048	3
3206	996	2
3220	1037	2
3234	978	3
3248	1011	3
3262	1014	2
3276	964	3
3290	951	3
3304	977	2
3318	960	1
3332	955	3
3346	1023	2
3360	1048	1
3374	1041	1
3388	996	3
3402	1020	2
3416	1008	2
3430	984	2
3444	974	3
3458	967	1
3472	995	3
3486	1009	3
3500	957	3
3514	1020	2
3528	1001	3
3542	1012	3
3556	984	1
3570	995	2
3584	1033	2
3598	1032	3
3612	1029	2
3626	989	3
3640	968	2
3654	948	1
3668	1005	1
3682	999	1
3696	1041	2
3710	1010	3
3724	1005	2
3738	1036	3
3752	1026	2
3766	964	0
3780	948	2
3794	938	2
3808	1051	3
3822	965	2
3836	1018	3
3850	945	2
3864	981	2
3878	1012	0
3892	1016	2
3906	993	3
3920	979	1
3934	971	1
3948	1044	3
3962	1008	3
3976	1020	0
3990	1018	2
4004	991	2
4018	1011	1
4032	999	2
4046	936	0
4060	986	3
4074	993	1
4088	1026	2
4102	986	1
4116	964	0
4130	995	0
4144	974	2
4158	961	2
4172	1013	2
4186	1063	2
4200	1024	0
4214	968	0
4228	1006	1
4242	985	2
4256	1042	3
4270	1024	2
4284	981	1
4298	1009	1
4312	987	2
4326	1009	2
4340	1038	1
4354	998	1
4368	1005	2
4382	993	4
4396	1030	1
4410	1004	0
4424	946	1
4438	1048	2
4452	998	1
4466	989	3
4480	973	0
4494	1043	2
4508	1001	2
4522	973	2
4536	987	2
4550	985	1
4564	1049	1
4578	994	2
4592	950	0
4606	1024	0
4620	961	1
4634	1005	1
4648	978	2
4662	1055	4
4676	972	2
4690	989	2
4704	1019	1
4718	1068	2
4732	1057	1
4746	996	1
4760	1056	1
4774	1060	1
4788	956	3
4802	981	2
4816	1001	3
4830	1035	1
4844	1063	2
4858	998	2
4872	959	0
4886	1011	2
4900	1003	1
4914	975	2
4928	1062	4
4942	984	1
4956	1023	1
4970	972	2
4984	1078	2
4998	1017	1
5012	963	3
5026	1031	1
5040	987	2
5054	1011	3
5068	989	1
5082	920	2
5096	983	1
5110	989	2
5124	984	1
5138	1007	3
5152	1047	2
5166	1024	1
5180	1014	1
5194	1026	3
5208	1011	3
5222	1023	1
5236	1012	2
5250	996	0
5264	1003	3
5278	1061	4
5292	966	1
5306	1046	3
5320	1003	1
5334	1030	2
5348	962	2
5362	996	1
5376	985	1
5390	969	2
5404	1023	0
5418	1005	4
5432	1031	2
5446	1035	0
5460	1013	1
5474	1018	3
5488	1002	2
5502	1014	2
5516	1055	1
5530	1057	2
5544	976	2
5558	971	2
5572	1020	3
5586	1054	3
5600	1032	1
5614	923	1
5628	1010	3
5642	1003	2
5656	986	5
5670	1035	2
5684	1070	3
5698	1041	3
5712	1027	1
5726	1059	2
5740	982	1
5754	906	4
5768	1032	0
5782	939	2
5796	980	4
5810	949	1
5824	996	4
5838	962	1
5852	1004	1
5866	965	3
5880	1020	1
5894	923	1
5908	941	0
5922	983	4
5936	993	3
5950	982	1
5964	997	2
5978	971	1
5992	982	1
6006	1009	2
6020	942	1
6034	956	2
6048	981	3
6062	955	2
6076	1015	1
6090	1005	2
6104	991	0
6118	1032	2
6132	1042	2
6146	1080	1
6160	932	2
6174	974	1
6188	947	2
6202	990	1
6216	957	3
6230	984	0
6244	1066	2
6258	1015	1
6272	1008	4
6286	1019	2
6300	1021	1
6314	982	1
6328	1022	3
6342	949	2
6356	1011	1
6370	1052	1
6384	980	3
6398	993	0
6412	987	2
6426	1010	2
6440	1064	1
6454	1049	2
6468	1007	1
6482	1033	0
6496	1028	2
6510	1045	2
6524	996	3
6538	986	1
6552	1004	0
6566	1015	0
6580	962	2
6594	1034	1
6608	1002	0
6622	957	1
6636	1009	1
6650	989	3
6664	993	3
6678	968	1
6692	1072	2
6706	983	4
6720	931	4
6734	1054	5
6748	1029	2
6762	1006	1
6776	982	0
6790	989	3
6804	952	2
6818	1001	1
6832	1011	2
6846	1028	1
6860	992	1
6874	1049	2
6888	960	3
6902	974	3
6916	967	0
6930	975	2
6944	1000	2
6958	982	2
6972	985	2
6986	972	1
7000	977	0
7014	978	2
7028	1027	3
7042	976	2
7056	979	2
7070	1073	0
7084	995	2
7098	1093	2
7112	1077	4
7126	999	1
7140	1026	3
7154	945	1
7168	1037	0
7182	1076	2
7196	985	2
7210	997	1
7224	1001	1
7238	1038	2
7252	1013	2
7266	1083	3
7280	990	2
7294	986	1
7308	955	0
7322	1014	2
7336	1041	2
7350	1016	1
7364	950	1
7378	981	2
7392	1018	3
7406	977	4
7420	995	2
7434	993	2
7448	991	1
7462	1029	4
7476	987	4
7490	1046	2
7504	1035	1
7518	1025	0
7532	978	2
7546	967	1
7560	986	3
7574	986	1
7588	1016	3
7602	1011	2
7616	927	0
7630	999	2
7644	951	2
7658	950	3
7672	1059	0
7686	993	4
7700	1020	1
7714	962	0
7728	951	2
7742	964	2
7756	1016	1
7770	977	2
7784	939	3
7798	977	1
7812	984	4
7826	988	3
7840	1004	3
7854	983	1
7868	1017	2
7882	994	4
7896	998	2
7910	994	0
7924	1002	0
7938	1018	0
7952	946	3
7966	998	1
7980	1010	2
7994	965	3
8008	1042	2
8022	970	0
8036	1023	1
8050	992	2
8064	923	1
8078	1041	3
8092	959	1
8106	964	2
8120	1024	2
8134	1030	2
8148	1015	2
8162	998	1
8176	1038	4
8190	939	3
8204	952	4
8218	974	2
8232	997	0
8246	1016	0
8260	1032	0
8274	968	2
8288	987	3
8302	1064	3
8316	1001	4
8330	984	0
8344	1030	2
8358	986	3
8372	1038	2
8386	1036	0
8400	1035	3
8414	1015	2
8428	1001	1
8442	978	1
8456	1023	1
8470	967	2
8484	988	3
8498	1019	4
8512	1043	1
8526	1032	2
8540	1036	3
8554	1062	3
8568	982	1
8582	965	1
8596	984	2
8610	1046	1
8624	1038	1
8638	988	1
8652	986	3
8666	998	1
8680	978	1
8694	940	1
8708	1014	2
8722	980	3
8736	1041	2
8750	987	2
8764	1021	2
8778	1032	2
8792	951	0
8806	1018	2
8820	1010	1
8834	991	2
8848	1045	2
8862	973	2
8876	1038	2
8890	1033	2
8904	1023	1
8918	1005	1
8932	981	2
8946	1029	1
8960	953	3
8974	959	1
8988	964	1
9002	1001	4
9016	998	2
9030	974	3
9044	962	2
9058	1024	1
9072	975	2
9086	983	1
9100	948	3
9114	1017	2
9128	1034	5
9142	1006	2
9156	1011	4
9170	1027	1
9184	992	1
9198	987	2
9212	977	1
9226	1001	3
9240	998	2
9254	1038	1
9268	977	2
9282	944	3
9296	1020	3
9310	1015	0
9324	990	3
9338	995	3
9352	1024	2
9366	950	3
9380	978	2
9394	938	1
9408	986	3
9422	1001	1
9436	1034	1
9450	988	4
9464	1043	1
9478	1079	2
9492	999	2
9506	1024	0
9520	994	1
9534	960	0
9548	971	2
9562	989	1
9576	986	3
9590	991	4
9604	966	1
9618	1034	3
9632	943	0
9646	1012	2
9660	963	3
9674	1025	1
9688	1025	0
9702	1004	2
9716	1047	2
9730	995	2
9744	989	2
9758	1013	2
9772	1050	1
9786	1049	3
9800	1024	4
9814	1026	1
9828	1031	2
9842	982	1
9856	995	1
9870	944	2
9884	1059	2
9898	1007	1
9912	1000	3
9926	1037	3
9940	1032	2
9954	1055	4
9968	970	2
9982	1015	1
9996	1015	2
10010	988	1
10024	1029	3
10038	980	2
10052	1035	3
10066	914	1
10080	976	1
10094	980	1
10108	991	2
10122	988	3
10136	1037	4
10150	990	1
10164	902	2
10178	936	1
10192	997	2
10206	937	1
10220	1008	0
10234	1008	2
10248	968	1
10262	1016	3
10276	1041	1
10290	1001	1
10304	991	2
10318	1038	1
10332	964	2
10346	970	3
10360	938	1
10374	934	0
10388	985	2
10402	988	1
10416	1002	1
10430	1070	0
10444	978	2
10458	1018	1
10472	1012	4
10486	978	1
10500	1018	2
10514	984	2
10528	975	0
10542	1005	3
10556	980	1
10570	984	4
10584	942	1
10598	998	3
10612	980	1
10626	1040	3
10640	985	2
10654	1015	0
10668	994	4
10682	1018	1
10696	950	2
10710	1026	1
10724	1017	2
10738	1046	3
10752	1053	2
10766	1035	0
10780	1014	1
10794	930	2
10808	1041	1
10822	1015	3
10836	1019	1
10850	1014	2
10864	979	1
10878	1022	4
10892	1030	2
10906	963	3
10920	974	1
10934	1026	3
10948	971	2
10962	1044	2
10976	995	2
10990	1033	0
11004	965	1
11018	974	1
11032	1042	4
11046	994	3
11060	951	1
11074	1004	2
11088	996	1
11102	998	2
11116	1035	3
11130	980	1
11144	1019	1
11158	1062	2
11172	998	2
11186	959	2
11200	997	2
11214	956	2
11228	1005	2
11242	984	1
11256	1071	2
11270	970	1
11284	942	1
11298	1006	3
11312	965	0
11326	994	3
11340	1005	2
11354	1024	1
11368	1027	3
11382	976	2
11396	1013	2
11410	978	2
11424	986	1
11438	1030	2
11452	983	2
11466	1006	2
11480	937	1
11494	1052	1
11508	952	3
11522	966	2
11536	1003	2
11550	1028	4
11564	959	2
11578	984	3
11592	1002	2
11606	1025	2
11620	955	4
11634	957	1
11648	986	1
11662	999	3
11676	1010	1
11690	1061	2
11704	981	2
11718	978	1
11732	1009	1
11746	1034	2
11760	1004	1
11774	965	2
11788	997	2
11802	970	3
11816	1009	2
11830	972	2
11844	999	2
11858	955	3
11872	1002	3
11886	976	1
11900	997	1
11914	997	2
11928	952	2
11942	976	1
11956	988	2
11970	1010	2
11984	1032	3
11998	955	2
12012	1018	3
12026	1010	4
12040	1000	1
12054	1023	1
12068	1007	2
12082	1035	3
12096	998	2
12110	933	2
12124	982	1
12138	959	1
12152	988	2
12166	1026	3
12180	1039	1
12194	935	2
12208	971	2
12222	1017	4
12236	974	1
12250	958	2
12264	1004	1
12278	952	2
12292	1003	3
12306	990	0
12320	1015	3
12334	1043	1
12348	1054	1
12362	1024	4
12376	1029	2
12390	1025	3
12404	992	2
12418	987	2
12432	984	1
12446	1003	3
12460	1018	4
12474	973	1
12488	990	4
12502	1003	2
12516	945	1
12530	971	0
12544	982	3
12558	991	1
12572	984	2
12586	998	2
12600	1027	3
12614	1006	1
12628	999	1
12642	1042	3
12656	976	2
12670	945	2
12684	1016	2
12698	959	1
12712	983	3
12726	1001	2
12740	995	4
12754	969	1
12768	1019	3
12782	995	2
12796	1012	4
12810	1007	2
12824	1000	2
12838	1048	1
12852	1009	2
12866	952	3
12880	1000	2
12894	994	2
12908	1055	2
12922	1040	2
12936	896	2
12950	985	3
12964	998	3
12978	1000	2
12992	976	1
13006	1005	2
13020	1029	4
13034	986	1
13048	1000	3
13062	1015	1
13076	1018	1
13090	997	1
13104	986	2
13118	979	3
13132	1024	3
13146	1002	4
13160	1011	0
13174	982	2
13188	1006	0
13202	975	2
13216	937	3
13230	956	3
13244	964	1
13258	962	0
13272	953	0
13286	953	0
13300	985	1
13314	995	3
13328	997	1
13342	1026	2
13356	943	2
13370	980	2
13384	968	3
13398	946	1
13412	996	1
13426	1006	2
13440	1021	2
13454	980	2
13468	1009	2
13482	982	1
13496	983	1
13510	974	2
13524	989	1
13538	986	2
13552	1017	2
13566	990	3
13580	974	2
13594	1029	2
13608	1010	1
13622	1031	2
13636	1007	2
13650	1089	1
13664	1059	1
13678	1005	1
13692	994	1
13706	990	2
13720	992	2
13734	1007	1
13748	1005	0
13762	1006	1
13776	1005	2
13790	1004	2
13804	983	1
13818	1011	2
13832	1008	2
13846	1003	2
13860	1015	2
13874	987	3
13888	1016	2
13902	1024	1
13916	1031	1
13930	956	3
13944	1010	2
13958	1021	2
13972	1040	2
13986	1000	2
14000	1062	2
14014	980	3
14028	924	0
14042	919	2
14056	939	0
14070	1018	2
14084	1018	1
14098	968	1
14112	1028	2
14126	977	3
14140	1025	2
14154	945	1
14168	1021	4
14182	1002	0
14196	1000	2
14210	1019	2
14224	1003	2
14238	979	1
14252	1022	0
14266	1028	3
14280	1050	2
14294	1002	0
14308	1051	0
14322	1009	1
14336	1075	1
14350	1017	0
14364	1030	2
14378	1043	2
14392	1021	1
14406	989	2
14420	987	1
14434	957	2
14448	969	3
14462	957	1
14476	974	2
14490	1008	1
14504	1006	2
14518	1057	1
14532	979	2
14546	986	0
14560	1017	4
14574	983	2
14588	931	0
14602	1009	2
14616	1045	3
14630	955	2
14644	1055	3
14658	979	1
14672	1002	3
14686	1031	3
14700	1006	2
14714	980	2
14728	997	1
14742	1003	1
14756	1008	1
14770	1017	2
14784	988	2
14798	973	2
14812	992	0
14826	1029	2
14840	964	1
14854	1028	1
14868	1011	2
14882	1025	3
14896	958	1
14910	966	2
14924	955	1
14938	984	1
14952	992	3
14966	927	2
14980	1025	0
14994	929	2
15008	973	2
15022	947	1
15036	1023	2
15050	953	2
15064	945	1
15078	1061	2
15092	959	3
15106	1018	1
15120	967	4
15134	1004	1
15148	1002	2
15162	1031	3
15176	973	2
15190	961	3
15204	1010	0
15218	1047	1
15232	1005	2
15246	1008	4
15260	982	2
15274	1007	0
15288	1005	2
15302	989	3
15316	1009	2
15330	1021	1
15344	953	2
15358	943	1
15372	942	2
15386	1073	2
15400	1000	3
15414	963	2
15428	942	0
15442	1004	2
15456	1018	2
15470	1007	2
15484	968	1
15498	945	2
15512	991	1
15526	984	1
15540	971	2
15554	1020	1
15568	974	4
15582	1005	0
15596	1025	1
15610	1044	1
15624	1054	0
15638	1036	3
15652	1012	2
15666	970	3
15680	998	0
15694	1016	1
15708	1020	0
15722	1001	3
15736	1065	2
15750	1007	1
15764	1073	2
15778	996	3
15792	1037	1
15806	1025	0
15820	998	1
15834	998	1
15848	1041	0
15862	988	2
15876	999	4
15890	963	2
15904	1006	3
15918	1032	2
15932	1016	1
15946	971	3
15960	966	2
15974	977	1
15988	1003	2
16002	974	2
16016	957	3
16030	1007	2
16044	1033	1
16058	1009	2
16072	1026	2
16086	1011	1
16100	1054	1
16114	942	0
16128	1006	1
16142	978	2
16156	1041	2
16170	937	2
16184	1011	2
16198	972	2
16212	1014	2
16226	1041	3
16240	1020	2
16254	1031	2
16268	996	4
16282	977	2
16296	1005	3
16310	1046	3
16324	1034	3
16338	984	3
16352	1032	0
16366	954	1
16380	1038	1
16394	1028	2
16408	1025	0
16422	979	4
16436	1010	3
16450	998	0
16464	1003	2
16478	1017	3
16492	949	4
16506	938	1
16520	1070	2
16534	991	3
16548	1033	2
16562	1046	2
16576	961	2
16590	1021	1
16604	985	0
16618	1048	3
16632	1053	2
16646	1014	1
16660	991	2
16674	992	1
16688	972	1
16702	1020	0
16716	970	2
16730	929	1
16744	985	1
16758	971	3
16772	1006	0
16786	1022	2
16800	1009	2
16814	1011	2
16828	1004	4
16842	1008	0
16856	988	2
16870	966	2
16884	999	2
16898	1009	1
16912	1022	3
16926	971	1
16940	975	2
16954	1037	3
16968	998	1
16982	1025	2
16996	1010	2
17010	999	2
17024	1009	1
17038	997	2
17052	977	2
17066	966	0
17080	978	4
17094	1007	1
17108	971	3
17122	1002	3
17136	993	2
17150	1013	1
17164	966	2
17178	1044	4
17192	1033	0
17206	1024	3
17220	998	1
17234	1019	0
17248	995	0
17262	986	1
17276	1016	1
17290	1062	2
17304	1003	2
17318	1025	3
17332	966	3
17346	989	1
17360	1024	3
17374	1033	3
17388	996	3
17402	986	2
17416	977	1
17430	970	1
17444	985	0
17458	1008	1
17472	1004	2
17486	973	1
17500	1018	1
17514	975	2
17528	950	1
17542	1049	5
17556	987	1
17570	988	4
17584	994	1
17598	1045	1
17612	967	4
17626	979	3
17640	1022	2
17654	965	1
17668	1011	3
17682	1044	2
17696	975	3
17710	977	1
17724	1027	2
17738	1034	2
17752	1050	2
17766	1024	1
17780	971	2
17794	999	2
17808	1041	1
17822	995	3
17836	987	0
17850	968	1
17864	1030	3
17878	976	2
17892	1074	2
17906	982	0
17920	994	1
17934	1010	1
17948	993	0
17962	1014	3
17976	941	4
17990	1077	1
18004	1021	0
18018	1004	2
18032	1038	2
18046	983	3
18060	957	2
18074	988	2
18088	992	1
18102	1002	2
18116	1032	3
18130	983	3
18144	1068	2
18158	1017	2
18172	981	1
18186	990	2
18200	944	0
18214	997	3
18228	932	3
18242	982	2
18256	983	2
18270	982	1
18284	983	3
18298	999	1
18312	983	1
18326	1024	2
18340	1023	1
18354	991	1
18368	1017	1
18382	999	0
18396	1048	1
18410	1011	3
18424	961	3
18438	994	2
18452	973	2
18466	996	0
18480	1064	3
18494	1005	1
18508	967	2
18522	977	1
18536	1016	1
18550	976	3
18564	992	2
18578	1007	3
18592	1002	2
18606	980	1
18620	1032	3
18634	995	1
18648	998	1
18662	1015	1
18676	1005	2
18690	1010	2
18704	1015	1
18718	1032	1
18732	1011	2
18746	1008	3
18760	963	1
18774	1039	3
18788	981	1
18802	1002	2
18816	955	3
18830	1013	3
18844	1042	2
18858	1026	2
18872	980	0
18886	981	3
18900	1024	1
18914	1031	1
18928	995	2
18942	1008	0
18956	958	2
18970	1061	4
18984	953	3
18998	1013	1
19012	1055	3
19026	993	2
19040	1019	3
19054	981	0
19068	997	3
19082	1011	3
19096	976	2
19110	1029	1
19124	1055	0
19138	958	2
19152	1022	3
19166	976	0
19180	982	3
19194	1007	2
19208	991	2
19222	1041	2
19236	1007	4
19250	990	2
19264	1014	2
19278	1012	2
19292	1058	1
19306	1003	1
19320	1052	2
19334	1034	2
19348	990	4
19362	1015	1
19376	1016	3
19390	1044	3
19404	1025	2
19418	1019	3
19432	1023	2
19446	940	2
19460	1036	3
19474	1036	1
19488	1032	3
19502	1016	2
19516	1044	4
19530	994	1
19544	980	1
19558	1064	2
19572	1039	1
19586	1023	1
19600	1011	3
19614	927	2
19628	1043	2
19642	1025	0
19656	1054	2
19670	968	3
19684	1013	3
