0.00	5495.43
14.00	5672.87
28.00	5453.67
42.00	5508.29
56.00	5466.22
70.00	5564.33
84.00	5965.58
98.00	5559.33
112.00	5455.06
126.00	5741.92
140.00	5555.61
154.00	5599.44
168.00	5464.36
182.00	5811.11
196.00	5556.82
210.00	5564.48
224.00	5863.68
238.00	5953.07
252.00	4997.52
266.00	5158.74
280.00	5825.11
294.00	5151.39
308.00	5571.99
322.00	5417.31
336.00	5470.71
350.00	5889.79
364.00	5630.75
378.00	5385.65
392.00	5874.04
406.00	5491.05
420.00	5335.12
434.00	5453.47
448.00	5640.19
462.00	5746.28
476.00	5492.67
490.00	5676.68
504.00	5507.16
518.00	5416.27
532.00	5763.78
546.00	5707.76
560.00	5520.74
574.00	5779.94
588.00	5371.97
602.00	5708.91
616.00	5674.48
630.00	5584.69
644.00	5527.86
658.00	5525.77
672.00	5909.98
686.00	5678.98
700.00	5869.93
714.00	5608.03
728.00	6097.25
742.00	5027.33
756.00	5604.91
770.00	5418.23
784.00	5747.17
798.00	5782.65
812.00	5602.57
826.00	5775.27
840.00	5766.68
854.00	5552.84
868.00	5727.08
882.00	5362.23
896.00	5995.59
910.00	5602.79
924.00	5475.65
938.00	5865.89
952.00	5098.32
966.00	5577.66
980.00	5452.95
994.00	5724.96
1008.00	5324.05
1022.00	5787.00
1036.00	5487.49
1050.00	5839.98
1064.00	5631.94
1078.00	5767.45
1092.00	5536.42
1106.00	5582.35
1120.00	5888.25
1134.00	5515.76
1148.00	5658.59
1162.00	5376.72
1176.00	5272.81
1190.00	5448.90
1204.00	5319.95
1218.00	6060.25
1232.00	5611.96
1246.00	5557.31
1260.00	5457.03
1274.00	5319.41
1288.00	5638.36
1302.00	5492.28
1316.00	5267.09
1330.00	5766.55
1344.00	5492.85
1358.00	5304.79
1372.00	5473.50
1386.00	5331.94
1400.00	5334.26
1414.00	5724.73
1428.00	5628.41
1442.00	5700.98
1456.00	5283.23
1470.00	5708.73
1484.00	5976.49
1498.00	5840.68
1512.00	5571.36
1526.00	5679.53
1540.00	5869.76
1554.00	5509.76
1568.00	5569.23
1582.00	5357.51
1596.00	5541.46
1610.00	5761.17
1624.00	5633.56
1638.00	5922.13
1652.00	5797.64
1666.00	5511.30
1680.00	5142.58
1694.00	5623.77
1708.00	5931.57
1722.00	5816.60
1736.00	5649.53
1750.00	5866.90
1764.00	5436.32
1778.00	5717.38
1792.00	5453.52
1806.00	5780.99
1820.00	5813.88
1834.00	5483.64
1848.00	5531.62
1862.00	5541.28
1876.00	5618.04
1890.00	5418.82
1904.00	5620.80
1918.00	5681.13
1932.00	5662.96
1946.00	5707.46
1960.00	5654.89
1974.00	5670.59
1988.00	5584.55
2002.00	5296.13
2016.00	5288.97
2030.00	5820.43
2044.00	5927.48
2058.00	5834.29
2072.00	5542.55
2086.00	5803.58
2100.00	5939.83
2114.00	5286.45
2128.00	5792.61
2142.00	5303.39
2156.00	5846.43
2170.00	5749.14
2184.00	5581.41
2198.00	5237.28
2212.00	5577.08
2226.00	5512.35
2240.00	5564.91
2254.00	5808.53
2268.00	5316.46
2282.00	5284.99
2296.00	5899.29
2310.00	5562.32
2324.00	5761.09
2338.00	5831.32
2352.00	6024.62
2366.00	6022.87
2380.00	5187.66
2394.00	5632.63
2408.00	5601.78
2422.00	5709.01
2436.00	5521.06
2450.00	5331.73
2464.00	6028.84
2478.00	5627.76
2492.00	5500.91
2506.00	5707.00
2520.00	5871.38
2534.00	5825.51
2548.00	5789.86
2562.00	5504.76
2576.00	5705.37
2590.00	5567.19
2604.00	5565.03
2618.00	5383.25
2632.00	5687.52
2646.00	5777.08
2660.00	5771.30
2674.00	5460.02
2688.00	5708.33
2702.00	5943.70
2716.00	5916.21
2730.00	5832.44
2744.00	5692.16
2758.00	5813.57
2772.00	5117.95
2786.00	5926.80
2800.00	5859.81
2814.00	5533.74
2828.00	5629.39
2842.00	5770.59
2856.00	5616.34
2870.00	5549.01
2884.00	5691.19
2898.00	5857.26
2912.00	5481.02
2926.00	5768.15
2940.00	5302.80
2954.00	5685.06
2968.00	5869.59
2982.00	5773.88
2996.00	5305.89
3010.00	5640.17
3024.00	5569.35
3038.00	5863.34
3052.00	5982.98
3066.00	5525.36
3080.00	5558.55
3094.00	5847.93
3108.00	5687.65
3122.00	5304.14
3136.00	5978.09
3150.00	5610.55
3164.00	5663.72
3178.00	5567.87
3192.00	5634.93
3206.00	5465.44
3220.00	5518.57
3234.00	5637.90
3248.00	5589.91
3262.00	5672.77
3276.00	5599.01
3290.00	6113.54
3304.00	5635.42
3318.00	5610.69
3332.00	6047.36
3346.00	5576.91
3360.00	5344.76
3374.00	6013.12
3388.00	5624.05
3402.00	5829.32
3416.00	5765.20
3430.00	5819.88
3444.00	5961.23
3458.00	5586.03
3472.00	5486.55
3486.00	5692.15
3500.00	5776.16
3514.00	6036.21
3528.00	5548.77
3542.00	5799.70
3556.00	5973.81
3570.00	5605.49
3584.00	5855.06
3598.00	5427.05
3612.00	5462.25
3626.00	5798.86
3640.00	5690.77
3654.00	5524.41
3668.00	5777.88
3682.00	5881.38
3696.00	6034.56
3710.00	5759.47
3724.00	5864.75
3738.00	5733.69
3752.00	5938.42
3766.00	5883.69
3780.00	5760.50
3794.00	6036.73
3808.00	5974.41
3822.00	6118.76
3836.00	5893.84
3850.00	6039.93
3864.00	5652.80
3878.00	5873.62
3892.00	5639.12
3906.00	5639.48
3920.00	5381.70
3934.00	5786.30
3948.00	5387.75
3962.00	6018.97
3976.00	5681.37
3990.00	5644.83
4004.00	5525.92
4018.00	5821.79
4032.00	5784.82
4046.00	5248.71
4060.00	5907.91
4074.00	6163.57
4088.00	5803.92
4102.00	5879.28
4116.00	5587.32
4130.00	5769.14
4144.00	6048.14
4158.00	5717.70
4172.00	5793.58
4186.00	5829.09
4200.00	6006.81
4214.00	5526.94
4228.00	5399.46
4242.00	5699.96
4256.00	5888.76
4270.00	5714.35
4284.00	5384.85
4298.00	5705.18
4312.00	5732.40
4326.00	5801.28
4340.00	5899.01
4354.00	5635.89
