0.00	3753.02
14.00	4394.32
28.00	3825.91
42.00	4052.67
56.00	3696.49
70.00	3970.58
84.00	3718.14
98.00	3651.30
112.00	4011.84
126.00	3966.03
140.00	4080.49
154.00	4067.75
168.00	3807.26
182.00	4243.59
196.00	4478.48
210.00	4063.64
224.00	4446.86
238.00	3929.48
252.00	3997.69
266.00	4132.58
280.00	4013.79
294.00	3766.88
308.00	4063.11
322.00	3971.44
336.00	3855.67
350.00	4027.38
364.00	4352.80
378.00	3879.69
392.00	4118.86
406.00	3945.52
420.00	3970.03
434.00	4190.52
448.00	4079.56
462.00	4227.23
476.00	4309.05
490.00	3864.95
504.00	4151.94
518.00	3899.01
532.00	4245.57
546.00	4536.21
560.00	4324.16
574.00	4046.40
588.00	4115.16
602.00	3750.54
616.00	4064.08
630.00	4288.84
644.00	4336.47
658.00	4320.66
672.00	4253.97
686.00	4315.48
700.00	4247.74
714.00	4534.73
728.00	4278.23
742.00	4002.89
756.00	3958.99
770.00	3833.01
784.00	4180.92
798.00	3819.87
812.00	3983.97
826.00	4080.06
840.00	3986.27
854.00	4163.45
868.00	3612.98
882.00	3558.05
896.00	4589.30
910.00	4197.76
924.00	4080.59
938.00	4618.71
952.00	3902.88
966.00	4265.14
980.00	4288.69
994.00	4347.77
1008.00	4236.15
1022.00	4114.56
1036.00	4444.16
1050.00	4463.91
1064.00	4352.40
1078.00	3927.32
1092.00	3896.31
1106.00	4555.97
1120.00	4686.97
1134.00	4163.99
1148.00	4361.70
1162.00	3895.57
1176.00	4455.47
1190.00	4127.20
1204.00	3973.28
1218.00	3866.66
1232.00	4137.07
1246.00	4022.93
1260.00	4207.86
1274.00	4366.73
1288.00	4080.38
1302.00	4110.75
1316.00	4295.70
1330.00	4358.17
1344.00	4201.81
1358.00	3904.17
1372.00	3929.21
1386.00	3577.11
1400.00	3517.75
1414.00	4083.72
1428.00	3850.69
1442.00	4004.80
1456.00	3767.63
1470.00	4265.21
1484.00	4123.00
1498.00	3644.93
1512.00	4111.57
1526.00	4355.33
1540.00	4117.47
1554.00	3992.55
1568.00	3895.85
1582.00	4005.09
1596.00	3940.50
1610.00	4074.11
1624.00	4076.60
1638.00	3895.15
1652.00	4161.52
1666.00	4045.41
1680.00	4241.52
1694.00	4595.48
1708.00	4102.89
1722.00	3882.63
1736.00	4347.52
1750.00	3701.22
1764.00	4726.87
1778.00	4368.76
1792.00	4037.33
1806.00	4134.00
1820.00	3801.65
1834.00	3942.92
1848.00	3928.51
1862.00	3933.35
1876.00	3691.00
1890.00	4325.01
1904.00	4208.55
1918.00	4108.20
1932.00	4113.96
1946.00	4677.62
1960.00	4225.18
1974.00	4152.50
1988.00	3758.78
2002.00	4029.64
2016.00	4145.05
2030.00	4091.45
2044.00	4381.09
2058.00	4208.13
2072.00	4096.82
2086.00	4287.43
2100.00	4275.54
2114.00	4227.12
2128.00	4222.84
2142.00	3731.21
2156.00	4098.67
2170.00	4283.25
2184.00	4534.34
2198.00	4069.33
2212.00	4381.94
2226.00	4865.45
2240.00	3918.90
2254.00	4059.80
2268.00	4234.02
2282.00	4242.04
2296.00	4541.97
2310.00	4106.63
2324.00	4206.13
2338.00	4025.31
2352.00	4264.08
2366.00	3507.26
2380.00	4252.35
2394.00	4141.02
2408.00	4039.26
2422.00	4248.14
2436.00	4542.65
2450.00	4110.97
2464.00	3812.14
2478.00	4173.09
2492.00	4402.05
2506.00	4184.74
2520.00	4007.34
2534.00	4330.35
2548.00	4157.31
2562.00	4276.92
2576.00	4104.77
2590.00	3932.36
2604.00	4327.42
2618.00	3666.82
2632.00	4332.86
2646.00	4285.31
2660.00	4264.85
2674.00	4639.35
2688.00	4128.43
2702.00	4584.02
2716.00	4038.37
2730.00	4044.38
2744.00	4188.69
2758.00	3984.01
2772.00	4500.33
2786.00	4217.67
2800.00	4394.40
2814.00	4021.90
2828.00	4193.72
2842.00	4140.78
2856.00	4062.35
2870.00	3676.64
2884.00	4522.25
2898.00	4365.36
2912.00	4052.59
2926.00	3864.98
2940.00	4359.88
2954.00	4368.36
2968.00	4296.80
2982.00	4071.17
2996.00	4379.67
3010.00	4634.96
3024.00	4267.24
3038.00	4106.00
3052.00	3992.68
3066.00	4564.86
3080.00	4265.39
3094.00	4111.22
3108.00	4010.85
3122.00	4209.78
3136.00	4440.78
3150.00	3897.08
3164.00	4082.45
3178.00	4302.86
3192.00	3733.50
3206.00	4403.31
3220.00	4714.10
3234.00	3954.83
3248.00	4208.83
3262.00	3965.71
3276.00	4090.20
3290.00	4223.15
3304.00	4490.49
3318.00	4481.31
3332.00	3856.87
3346.00	4222.70
3360.00	4042.55
3374.00	4048.16
3388.00	4502.17
3402.00	4461.32
3416.00	4224.72
3430.00	4218.47
3444.00	3790.85
3458.00	4070.24
3472.00	4143.82
3486.00	4486.19
3500.00	4296.41
3514.00	4518.76
3528.00	4158.78
3542.00	4114.75
3556.00	4490.34
3570.00	4175.62
3584.00	4124.32
3598.00	4135.81
3612.00	4430.53
3626.00	4254.73
3640.00	4309.58
3654.00	4234.57
3668.00	4716.09
3682.00	4772.60
3696.00	3926.70
3710.00	4535.08
3724.00	4817.56
3738.00	4108.09
3752.00	4294.61
3766.00	4501.40
3780.00	4000.24
3794.00	4475.32
3808.00	3966.60
3822.00	3814.39
3836.00	4185.05
3850.00	4335.69
3864.00	4033.51
3878.00	4291.31
3892.00	4325.67
3906.00	3858.59
3920.00	4179.20
3934.00	3928.10
3948.00	3890.24
3962.00	4297.07
3976.00	4220.83
3990.00	4146.89
4004.00	4397.64
4018.00	4368.41
4032.00	4185.63
4046.00	4059.84
4060.00	4291.97
4074.00	4498.25
4088.00	4237.68
4102.00	4253.16
4116.00	4514.46
4130.00	4496.66
4144.00	3969.34
4158.00	4477.63
4172.00	4481.16
4186.00	3947.66
4200.00	4429.24
4214.00	4202.02
4228.00	4108.49
4242.00	4250.26
4256.00	4208.61
4270.00	4080.93
4284.00	4045.42
4298.00	4262.18
4312.00	4497.91
4326.00	4188.54
4340.00	3926.11
4354.00	4105.37
4368.00	4426.01
4382.00	3833.56
4396.00	4569.99
4410.00	4238.78
4424.00	4378.37
4438.00	4644.80
4452.00	4404.58
4466.00	4240.50
4480.00	4373.31
4494.00	4526.14
4508.00	4064.09
4522.00	3845.99
4536.00	4377.34
4550.00	4347.35
4564.00	4326.13
4578.00	4339.76
4592.00	4159.44
4606.00	4197.44
4620.00	4258.51
4634.00	4118.72
4648.00	4074.79
4662.00	4082.04
4676.00	4324.70
4690.00	4559.84
4704.00	4510.04
4718.00	3892.10
4732.00	4153.18
4746.00	4515.43
4760.00	4398.41
4774.00	4308.76
4788.00	4116.27
4802.00	4392.69
4816.00	4479.15
4830.00	4091.16
4844.00	4477.66
4858.00	4055.84
4872.00	4167.64
4886.00	5028.19
4900.00	4205.56
4914.00	4370.96
4928.00	4493.26
4942.00	3876.65
4956.00	4109.17
4970.00	4587.72
4984.00	4590.48
4998.00	3949.87
5012.00	4463.80
5026.00	4302.19
5040.00	4582.77
5054.00	4381.56
5068.00	4373.48
5082.00	4313.21
5096.00	4192.99
5110.00	4337.67
5124.00	4306.63
5138.00	4226.19
5152.00	4529.79
5166.00	4573.62
5180.00	4002.53
5194.00	4224.66
5208.00	4516.17
5222.00	4511.07
5236.00	4609.90
5250.00	4457.88
5264.00	4578.67
5278.00	4323.82
5292.00	4084.91
5306.00	4088.17
5320.00	3994.69
5334.00	4258.20
5348.00	4359.79
5362.00	4625.57
5376.00	4235.45
5390.00	4246.08
5404.00	4199.90
5418.00	4300.31
5432.00	3934.73
5446.00	4322.20
5460.00	4444.95
5474.00	4314.25
5488.00	4177.15
5502.00	4574.38
5516.00	4254.29
5530.00	3900.02
5544.00	3880.44
5558.00	4423.06
5572.00	4068.89
5586.00	4209.88
5600.00	4786.80
5614.00	4296.12
5628.00	4283.91
5642.00	4356.06
5656.00	4179.16
5670.00	4422.67
5684.00	4362.90
5698.00	4200.68
5712.00	4281.72
5726.00	4668.46
5740.00	4568.71
5754.00	4279.92
5768.00	4310.99
5782.00	4841.15
5796.00	4445.82
5810.00	4441.64
5824.00	4514.69
5838.00	4031.64
5852.00	4422.23
5866.00	3923.18
5880.00	4689.96
5894.00	4412.97
5908.00	4272.30
5922.00	4577.23
5936.00	3988.56
5950.00	4496.39
5964.00	4670.85
5978.00	4658.40
5992.00	4109.19
6006.00	4717.58
6020.00	4766.81
6034.00	4210.15
6048.00	4602.98
6062.00	4683.07
6076.00	4503.40
6090.00	4325.08
6104.00	3998.57
6118.00	4462.19
6132.00	4812.52
6146.00	4543.80
6160.00	4516.89
6174.00	4608.31
6188.00	4318.33
6202.00	4241.12
6216.00	4203.98
6230.00	4449.36
6244.00	4015.64
6258.00	4286.15
6272.00	4215.38
6286.00	4637.82
6300.00	4190.82
6314.00	4783.17
6328.00	4341.80
6342.00	4258.70
6356.00	4377.97
6370.00	4210.84
6384.00	4150.58
