0.00	3194.27
14.00	3236.74
28.00	3217.99
42.00	2756.92
56.00	2842.95
70.00	3264.44
84.00	3477.04
98.00	3159.36
112.00	3083.33
126.00	2514.38
140.00	3228.85
154.00	3350.47
168.00	3438.85
182.00	2854.48
196.00	2852.04
210.00	2874.48
224.00	3040.51
238.00	3068.54
252.00	2704.64
266.00	2857.66
280.00	3071.59
294.00	3008.11
308.00	3159.64
322.00	2890.02
336.00	3360.39
350.00	3251.96
364.00	3008.97
378.00	3165.42
392.00	2885.37
406.00	3140.81
420.00	3434.22
434.00	2859.96
448.00	3300.86
462.00	3401.13
476.00	3359.41
490.00	3025.16
504.00	2702.83
518.00	3304.81
532.00	2982.96
546.00	3172.05
560.00	3265.91
574.00	3007.21
588.00	2990.53
602.00	3266.63
616.00	3397.00
630.00	3401.44
644.00	2688.29
658.00	3031.89
672.00	2685.57
686.00	3005.56
700.00	2862.30
714.00	3263.33
728.00	2849.73
742.00	3090.79
756.00	3268.06
770.00	3255.10
784.00	3012.67
798.00	3108.63
812.00	3263.51
826.00	3273.14
840.00	3482.57
854.00	3446.88
868.00	2959.17
882.00	3068.26
896.00	2888.14
910.00	2925.79
924.00	3063.56
938.00	2715.30
952.00	3028.16
966.00	3176.69
980.00	2801.48
994.00	2955.49
1008.00	2760.39
1022.00	3336.02
1036.00	3273.84
1050.00	3133.80
1064.00	3161.53
1078.00	3010.80
1092.00	3421.34
1106.00	2795.91
1120.00	3115.91
1134.00	3052.48
1148.00	3040.18
1162.00	3237.92
1176.00	2784.79
1190.00	3127.46
1204.00	3174.89
1218.00	3095.81
1232.00	3236.57
1246.00	3571.80
1260.00	3002.67
1274.00	3439.64
1288.00	3460.25
1302.00	3110.24
1316.00	3424.25
1330.00	3177.21
1344.00	3267.13
1358.00	3271.67
1372.00	3096.92
1386.00	3409.45
1400.00	3221.70
1414.00	2895.76
1428.00	3017.81
1442.00	3132.73
1456.00	3575.99
1470.00	3288.21
1484.00	3269.02
1498.00	3695.04
1512.00	3393.89
1526.00	3269.31
1540.00	3506.98
1554.00	2972.33
1568.00	2949.57
1582.00	3121.41
1596.00	3098.22
1610.00	3404.95
1624.00	3046.86
1638.00	3100.38
1652.00	3336.38
1666.00	3418.83
1680.00	2898.36
1694.00	3169.36
1708.00	3162.29
1722.00	3500.31
1736.00	3556.38
1750.00	3306.53
1764.00	3003.16
1778.00	3146.79
1792.00	3106.73
1806.00	3301.26
1820.00	3480.21
1834.00	3431.23
1848.00	3329.96
1862.00	3291.98
1876.00	3338.21
1890.00	3113.47
1904.00	3228.58
1918.00	3190.95
1932.00	2666.63
1946.00	3098.88
1960.00	3202.74
1974.00	3205.72
1988.00	3311.43
2002.00	2971.16
2016.00	3501.36
2030.00	3161.22
2044.00	2991.15
2058.00	3294.89
2072.00	3248.86
2086.00	3437.66
2100.00	3089.23
2114.00	3056.47
2128.00	3088.01
2142.00	3433.82
2156.00	3060.35
2170.00	3144.77
2184.00	3143.23
2198.00	3571.46
2212.00	3043.07
2226.00	3281.82
2240.00	3480.00
2254.00	2728.31
2268.00	3217.94
2282.00	3122.22
2296.00	2890.72
2310.00	3119.62
2324.00	3318.09
2338.00	3372.44
2352.00	3447.51
2366.00	3337.42
2380.00	2919.14
2394.00	3069.87
2408.00	3072.92
2422.00	3468.69
2436.00	3268.69
2450.00	3162.85
2464.00	3201.97
2478.00	3206.63
2492.00	2981.63
2506.00	3303.38
2520.00	3382.17
2534.00	2940.07
2548.00	3126.28
2562.00	3397.26
2576.00	3790.41
2590.00	3332.29
2604.00	3395.76
2618.00	3231.88
2632.00	3046.93
2646.00	3325.34
2660.00	3062.59
2674.00	3238.52
2688.00	3391.00
2702.00	3299.24
2716.00	3350.56
2730.00	2995.09
2744.00	3619.67
2758.00	3244.73
2772.00	2790.60
2786.00	3164.52
2800.00	2849.78
2814.00	3194.66
2828.00	3279.04
2842.00	3388.48
2856.00	2939.60
2870.00	2932.90
2884.00	3003.73
2898.00	3277.63
2912.00	3203.32
2926.00	3098.90
2940.00	3508.45
2954.00	3147.36
2968.00	3230.75
2982.00	3772.31
2996.00	3175.76
3010.00	3215.29
3024.00	3145.29
3038.00	3508.51
3052.00	3553.36
3066.00	3060.59
3080.00	3195.06
3094.00	3273.85
3108.00	3476.08
3122.00	3308.01
3136.00	2798.34
3150.00	3118.60
3164.00	2975.27
3178.00	3446.34
3192.00	3063.55
3206.00	3736.71
3220.00	3028.21
3234.00	3497.19
3248.00	3091.43
3262.00	3296.93
3276.00	3069.18
3290.00	2982.45
3304.00	3191.74
3318.00	3249.02
3332.00	3645.40
3346.00	3132.61
3360.00	3350.27
3374.00	3149.13
3388.00	2976.09
3402.00	3234.81
3416.00	2843.16
3430.00	3264.99
3444.00	3211.93
3458.00	3360.53
3472.00	3594.68
3486.00	2862.78
3500.00	3155.21
3514.00	2887.35
3528.00	3402.62
3542.00	3270.54
3556.00	3432.64
3570.00	3064.69
3584.00	3562.80
3598.00	3409.19
3612.00	3223.49
3626.00	3045.15
